DEPTH,NPHI,RHOB,GR,RT,PEF,CALI,DT
3516.8,0.2102,2.2239,33.2906,14.2868,5.3992,8.5243,83.88622370738776
3516.9,0.2097,2.2184,32.9771,14.2508,5.3825,8.5243,83.78703504192222
3517.0,0.2064,2.2128,33.4198,14.2238,5.3552,8.5243,83.39976655269801
3517.1,0.2017,2.2088,32.6581,14.1437,5.313,8.5243,83.59889602338761
3517.2,0.1981,2.2069,31.7997,14.0998,5.2566,8.5243,83.10459309761127
3517.3,0.1976,2.2072,32.2702,14.1439,5.2016,8.5243,82.8604362669864
3517.4,0.2005,2.2097,30.8223,14.1798,5.1719,8.5243,82.95404627483188
3517.5,0.2055,2.2138,30.046,14.3503,5.1809,8.5243,82.51399837066604
3517.6,0.2106,2.2177,30.2368,14.4141,5.2149,8.5243,83.06469783041591
3517.7,0.2132,2.2198,30.0102,14.515,5.2516,8.5243,83.0976386232852
3517.8,0.2126,2.2186,30.4167,14.5334,5.2765,8.5243,83.27366300050802
3517.9,0.21,2.2144,31.1177,14.5237,5.2885,8.5243,83.06469783041591
3518.0,0.2071,2.2087,31.2535,14.314,5.2925,8.5243,83.56754916831022
3518.1,0.2064,2.2028,32.7212,14.3231,5.2921,8.5243,85.07612649795544
3518.2,0.2072,2.1971,32.5216,14.3683,5.2803,8.5243,85.43910238065311
3518.3,0.2078,2.1916,33.3283,14.3547,5.2467,8.508,86.55375771627332
3518.4,0.2079,2.188,32.219,14.3411,5.2005,8.4918,86.83783461162882
3518.5,0.208,2.1843,31.1127,14.3228,5.1545,8.4755,86.18423362260059
3518.6,0.2069,2.1832,31.3178,14.2417,5.1369,8.4756,85.48368377910323
3518.7,0.2043,2.1826,30.4581,14.1481,5.1483,8.5242,86.21275618022203
3518.8,0.2049,2.1814,31.4072,14.073,5.169,8.4756,85.75830680272453
3518.9,0.2032,2.1797,30.4904,13.968,5.1791,8.5243,86.12936156034662
3519.0,0.2031,2.179,29.1334,13.8814,5.1707,8.5243,85.1842908767678
3519.1,0.2037,2.1801,30.3631,13.7915,5.1469,8.5243,86.12936156034662
3519.2,0.2052,2.1817,29.58,13.7191,5.1219,8.5243,85.26516375946065
3519.3,0.208,2.1826,30.0972,13.6098,5.1126,8.5243,87.05801460097669
3519.4,0.2119,2.1824,30.6697,13.4856,5.134,8.5243,87.29619414507854
3519.5,0.214,2.1816,30.149,13.4278,5.1791,8.5243,87.29619414507854
3519.6,0.2131,2.1815,30.5027,13.2419,5.2028,8.5243,87.29619414507854
3519.7,0.2109,2.1819,29.1274,13.1227,5.1788,8.5243,86.31545125126912
3519.8,0.2101,2.1817,28.4425,13.0753,5.1221,8.5243,85.69479414438848
3519.9,0.212,2.1807,28.9776,12.9506,5.0678,8.5243,86.31526986507676
3520.0,0.214,2.1791,30.0823,12.8203,5.0446,8.5243,87.67142195378091
3520.1,0.215,2.1774,30.6345,12.726,5.067,8.5243,88.28454270327494
3520.2,0.2152,2.1772,29.6218,12.6398,5.1358,8.5243,86.59759111498171
3520.3,0.2156,2.1791,30.2827,12.6026,5.2211,8.5243,88.5216391676303
3520.4,0.2159,2.1831,28.4346,12.5142,5.2897,8.5243,86.25631410725947
3520.5,0.2146,2.187,29.7623,12.4557,5.3211,8.5243,86.43604705596032
3520.6,0.2129,2.1895,30.7551,12.3906,5.3079,8.5243,87.55160404447462
3520.7,0.2117,2.1904,31.9332,12.3475,5.266,8.5243,87.0743385950035
3520.8,0.2114,2.19,31.5885,12.3546,5.2098,8.5243,87.0743385950035
3520.9,0.211,2.188,30.9713,12.3045,5.1529,8.5243,86.94642934173459
3521.0,0.2093,2.1844,31.295,12.2475,5.1181,8.5243,86.88800372021657
3521.1,0.2068,2.1808,30.3692,12.1598,5.1194,8.5243,86.20210691236649
3521.2,0.2048,2.1785,29.3242,12.1492,5.1481,8.5243,85.25483674823303
3521.3,0.2045,2.178,29.8033,12.1493,5.1706,8.5243,85.40762041863283
3521.4,0.2069,2.1784,30.0721,12.1981,5.1775,8.5243,86.20210691236649
3521.5,0.2101,2.1789,30.233,12.1177,5.1727,8.5243,87.04707247153591
3521.6,0.2127,2.1788,29.926,12.0656,5.1634,8.5243,86.46284851324226
3521.7,0.214,2.1782,29.1604,12.0035,5.1487,8.5243,86.30476667503164
3521.8,0.2148,2.1779,30.2027,11.908,5.1343,8.5243,87.855459741747
3521.9,0.2158,2.1776,30.0486,11.8137,5.1338,8.5243,87.73717207674643
3522.0,0.217,2.1771,31.0668,11.7275,5.1525,8.5243,88.21041832776272
3522.1,0.2177,2.1763,31.588,11.7541,5.1785,8.5243,88.34357366891338
3522.2,0.2183,2.1757,31.5759,11.834,5.1997,8.5243,88.57530485424012
3522.3,0.2188,2.1766,32.3554,11.8273,5.2078,8.5243,89.15908586610215
3522.4,0.2184,2.1789,31.5471,11.8474,5.2103,8.5243,88.57530485424012
3522.5,0.2158,2.1806,31.4073,11.8544,5.2092,8.5243,88.34357366891338
3522.6,0.2124,2.1806,31.2158,11.9421,5.2053,8.5243,87.28516856575071
3522.7,0.2101,2.1786,30.5856,11.9219,5.2033,8.5243,87.04707247153591
3522.8,0.2096,2.1761,32.3757,12.0174,5.2083,8.5243,87.17539445451172
3522.9,0.2095,2.1738,30.8931,12.0381,5.2056,8.5243,87.04707247153591
3523.0,0.2088,2.1727,28.4107,12.0381,5.1811,8.5243,85.68432181528829
3523.1,0.207,2.1737,29.6821,12.0379,5.1425,8.5243,85.25483674823303
3523.2,0.2044,2.1761,32.4211,11.9351,5.1229,8.5243,86.32699035020967
3523.3,0.2012,2.1773,32.9413,11.8541,5.1316,8.5243,84.9590848498597
3523.4,0.1991,2.1761,29.7682,11.8406,5.1509,8.5243,83.52164803757448
3523.5,0.1999,2.1736,29.5193,11.7938,5.1708,8.5243,83.93300796446805
3523.6,0.2043,2.1731,29.886,11.747,5.2096,8.5243,85.40762041863283
3523.7,0.2099,2.1766,30.5924,11.6482,5.2841,8.5243,87.04707247153591
3523.8,0.2139,2.1828,32.0798,11.5633,5.3708,8.5243,87.81930632869955
3523.9,0.2151,2.1889,31.5636,11.3476,5.4202,8.5243,88.12794294307909
3524.0,0.2147,2.1921,30.7636,11.053,5.3952,8.5243,87.68637646722155
3524.1,0.2147,2.1921,30.6049,10.9339,5.2984,8.5243,86.92162972265261
3524.2,0.2162,2.1909,31.757,10.9336,5.1807,8.5243,87.39538078818673
3524.3,0.2181,2.1909,33.0178,10.7876,5.1036,8.5243,87.39538078818673
3524.4,0.2191,2.1924,30.7835,10.6617,5.0966,8.5243,88.05408581537195
3524.5,0.2196,2.1942,31.2428,10.4259,5.1423,8.5243,88.18658491955122
3524.6,0.2204,2.1952,32.145,10.2782,5.202,8.5243,88.18658491955122
3524.7,0.2207,2.1958,31.6383,10.2463,5.2504,8.5243,88.18658491955122
3524.8,0.2179,2.1971,33.064,10.16,5.2812,8.5243,87.09698040171106
3524.9,0.2106,2.2002,33.1689,10.1473,5.2891,8.5243,85.20300300703579
3525.0,0.2029,2.2051,33.2375,10.2821,5.2719,8.5243,84.71769772692092
3525.1,0.1992,2.2112,33.3629,10.5058,5.2332,8.5243,82.39824402465293
3525.2,0.2003,2.2171,33.7495,10.5477,5.1846,8.5243,82.05483004656449
3525.3,0.2032,2.2211,33.8795,10.6659,5.1451,8.5243,82.46534882245795
3525.4,0.2049,2.2217,34.1628,10.9638,5.1275,8.5243,82.53924260812171
3525.5,0.2047,2.219,34.0609,11.0783,5.1342,8.5243,82.53924260812171
3525.6,0.2031,2.2149,34.4314,11.549,5.1618,8.5243,82.46534882245795
3525.7,0.2017,2.2114,34.2385,11.7212,5.2025,8.5243,82.60089251011298
3525.8,0.2014,2.2094,34.555,11.9289,5.2435,8.5243,82.80536092930177
3525.9,0.2027,2.2078,33.6508,12.0938,5.2735,8.5243,83.22644902576633
3526.0,0.2049,2.2063,33.8109,12.2196,5.2845,8.5243,84.79734396763051
3526.1,0.2066,2.2049,33.4527,12.2478,5.279,8.5243,84.79734396763051
3526.2,0.207,2.2041,32.9408,12.3046,5.2687,8.5243,85.07612649795544
3526.3,0.2064,2.204,31.8115,12.2975,5.269,8.5243,85.07612649795544
3526.4,0.2059,2.2051,30.7423,12.3044,5.298,8.5243,84.95620373970341
3526.5,0.2054,2.2074,29.7991,12.2088,5.347,8.5243,82.87587266987136
3526.6,0.2044,2.2107,29.1377,12.1209,5.3962,8.5243,82.83109448863759
3526.7,0.2022,2.2138,31.5294,11.966,5.4251,8.5243,82.8301924956159
3526.8,0.2002,2.2162,31.5995,11.9082,5.4234,8.5243,82.8301924956159
3526.9,0.2001,2.2173,32.0644,11.9216,5.4005,8.5243,82.80126675495971
3527.0,0.2025,2.2167,30.7957,11.888,5.3691,8.5243,83.01283053600173
3527.1,0.2059,2.2137,30.7138,11.8746,5.3384,8.5243,83.08809702865013
3527.2,0.2091,2.2087,29.2122,11.9694,5.3165,8.5243,83.03907177237635
3527.3,0.2114,2.2034,31.1412,11.9764,5.3001,8.5243,85.31884713714166
3527.4,0.2136,2.1991,32.8771,12.0311,5.2904,8.5243,86.20355673637299
3527.5,0.2154,2.1962,33.0949,11.983,5.2847,8.5243,87.39538078818673
3527.6,0.2158,2.1941,31.4683,11.9557,5.2699,8.5243,87.39538078818673
3527.7,0.2145,2.192,32.4117,11.8946,5.224,8.5243,86.49349711464457
3527.8,0.2125,2.1908,30.6572,11.9147,5.1559,8.5243,86.36794356630713
3527.9,0.2107,2.1904,29.452,11.8373,5.0983,8.5243,85.46321360905193
3528.0,0.2094,2.1907,29.546,11.7937,5.0777,8.5243,85.57449097914366
3528.1,0.2078,2.191,31.7065,11.7538,5.0936,8.5243,86.26134402989315
3528.2,0.2067,2.1906,32.1262,11.6942,5.118,8.5243,85.71121476556
3528.3,0.2072,2.1895,31.5829,11.645,5.1257,8.5243,85.71121476556
3528.4,0.2092,2.1878,30.0862,11.6049,5.1042,8.5243,86.41700010686036
3528.5,0.2107,2.1862,29.4025,11.5962,5.0626,8.5243,85.57449097914366
3528.6,0.2104,2.1851,30.6155,11.6092,5.0222,8.5243,87.35543290869498
3528.7,0.2092,2.184,30.5036,11.6028,4.9976,8.5243,87.35543290869498
3528.8,0.2081,2.1833,30.2209,11.6354,4.9995,8.5243,87.35543290869498
3528.9,0.2074,2.184,29.6571,11.6813,5.0164,8.5243,86.37285656866794
3529.0,0.2062,2.1868,28.0317,11.734,5.0377,8.5243,83.92954089474323
3529.1,0.2038,2.1914,31.0576,11.7473,5.0639,8.5243,85.34534342297124
3529.2,0.2011,2.1959,31.5566,11.8072,5.0965,8.5243,84.37011668800011
3529.3,0.1998,2.1995,31.8146,11.8071,5.1287,8.5243,84.09948282632477
3529.4,0.2013,2.2032,30.8727,11.754,5.1647,8.5243,83.63724075696788
3529.5,0.2044,2.2089,28.6523,11.7539,5.201,8.5243,81.98573758044958
3529.6,0.2066,2.218,29.2368,11.7342,5.2359,8.5243,81.59156249401201
3529.7,0.2058,2.2308,28.6946,11.8413,5.2633,8.5243,81.25551037323541
3529.8,0.2036,2.2453,28.5801,12.1081,5.2917,8.5243,79.96505298334134
3529.9,0.2034,2.2608,28.6922,12.4425,5.3629,8.5243,78.172625885734
3530.0,0.2048,2.2758,29.2377,12.5663,5.5057,8.5243,77.99057801341145
3530.1,0.2038,2.293,28.9324,12.7681,5.7257,8.5243,76.86574417494504
3530.2,0.1979,2.3178,28.887,13.0525,5.9878,8.5243,76.29599434240127
3530.3,0.187,2.3553,28.1797,13.2427,6.2235,8.5243,74.2211014858251
3530.4,0.1743,2.405,26.9548,13.3794,6.3936,8.5243,71.3901839998861
3530.5,0.1606,2.4561,27.5887,13.4694,6.4733,8.5243,69.83042272107048
3530.6,0.1467,2.4979,26.0384,13.5354,6.4692,8.5243,66.48495366417724
3530.7,0.1343,2.5254,25.9737,13.6272,6.4157,8.5243,65.361934125157
3530.8,0.1253,2.5406,26.7307,13.7795,6.3546,8.5243,64.0059192576919
3530.9,0.1199,2.5477,27.2919,14.0122,6.3204,8.5243,63.91406120364179
3531.0,0.1166,2.5517,26.3412,14.1979,6.3144,8.5243,63.02275404799738
3531.1,0.1138,2.5566,25.854,14.4788,6.3245,8.5243,63.02194616977273
3531.2,0.1105,2.5646,26.0959,14.7681,6.3546,8.5243,63.02194616977273
3531.3,0.1068,2.5749,26.8525,14.9549,6.4097,8.5243,63.10537087300061
3531.4,0.1036,2.5826,26.8028,15.1451,6.4662,8.5243,63.10537087300061
3531.5,0.102,2.5841,26.3885,15.1848,6.4827,8.5243,63.02194616977273
3531.6,0.1024,2.5795,26.1223,15.2545,6.4428,8.5243,63.02194616977273
3531.7,0.1041,2.5737,28.4027,15.3646,6.3856,8.5243,63.56331164238303
3531.8,0.1081,2.5709,29.1812,15.3847,6.3387,8.5243,63.627573908527
3531.9,0.1082,2.5702,29.783,15.3546,6.3108,8.5243,63.77897034839208
3532.0,0.1086,2.5693,29.0252,15.3952,6.3064,8.5243,63.56331164238303
3532.1,0.1086,2.5671,27.8139,15.5172,6.3306,8.5243,63.49808567940251
3532.2,0.1092,2.5643,27.1594,15.5686,6.378,8.5243,63.00780515037877
3532.3,0.1108,2.5617,28.3621,15.6205,6.4239,8.5243,63.56331164238303
3532.4,0.1137,2.559,29.0317,15.7401,6.4527,8.5243,63.56331164238303
3532.5,0.1177,2.5569,29.4118,15.7872,6.47,8.5243,63.62840346972966
3532.6,0.1223,2.5559,29.2372,15.7979,6.4824,8.5243,64.38037523555472
3532.7,0.1253,2.5558,30.2203,15.8295,6.4836,8.5243,64.7407867250791
3532.8,0.1257,2.5549,29.7701,15.8716,6.4616,8.5243,64.53679596489378
3532.9,0.1241,2.5509,30.3441,15.8033,6.4215,8.5243,64.7407867250791
3533.0,0.1223,2.5435,29.9759,15.9144,6.3879,8.5243,64.68980025121421
3533.1,0.1214,2.5349,30.1633,15.9334,6.3759,8.5243,64.61476510703679
3533.2,0.1216,2.5286,30.2632,15.8605,6.3699,8.5243,64.79422343011521
3533.3,0.1229,2.5264,27.9588,15.5579,6.3406,8.5243,64.29892074007974
3533.4,0.1253,2.5272,29.8416,15.4205,6.2806,8.5243,64.58976720812318
3533.5,0.128,2.5293,30.4171,15.4858,6.2153,8.5243,65.60926126872094
3533.6,0.1287,2.5324,30.7473,15.233,6.1692,8.5406,65.5826318638563
3533.7,0.1332,2.5362,31.55,14.651,6.1664,8.5568,66.01241006758875
3533.8,0.1349,2.5374,32.5071,14.2234,6.192,8.5243,66.46635413354795
3533.9,0.135,2.5325,32.2193,13.9849,6.2091,8.5243,66.46635413354795
3534.0,0.1327,2.5215,30.9394,13.6774,6.1954,8.5243,66.2156695060917
3534.1,0.1274,2.5093,31.6755,13.7481,6.162,8.5244,65.22796432318928
3534.2,0.1206,2.5023,31.0053,14.2684,6.1434,8.5568,64.28618504080026
3534.3,0.1142,2.5038,31.4667,14.0728,6.1582,8.5243,63.98173340262926
3534.4,0.1097,2.5155,30.0688,13.9159,6.2104,8.5243,63.92730878515897
3534.5,0.1072,2.5366,30.996,13.8209,6.2849,8.5243,64.24477477306162
3534.6,0.1057,2.5609,31.1194,13.5474,6.3497,8.5243,64.19258300119918
3534.7,0.1049,2.5807,32.1121,13.3791,6.3844,8.5243,64.24763593282444
3534.8,0.1051,2.5926,32.576,13.3548,6.3804,8.5243,64.24763593282444
3534.9,0.1062,2.5973,31.622,13.2983,6.3393,8.5243,64.54064311730069
3535.0,0.1078,2.596,31.1935,13.2899,6.2795,8.5243,64.48489243837447
3535.1,0.1083,2.5933,29.5656,13.1424,6.2352,8.5243,64.12839406762879
3535.2,0.1069,2.595,28.2013,13.06,6.2417,8.5243,64.06272237844516
3535.3,0.104,2.6013,28.3969,13.0913,6.2966,8.5243,64.06272237844516
3535.4,0.1011,2.6071,28.9961,13.0912,6.3775,8.5243,64.06272237844516
3535.5,0.0996,2.6092,30.133,13.0522,6.4559,8.5243,64.48489243837447
3535.6,0.0994,2.6078,32.4259,13.0993,6.508,8.5243,64.54064311730069
3535.7,0.0997,2.6053,35.968,13.1311,6.5317,8.5243,64.5917861154233
3535.8,0.0998,2.6042,34.9848,13.2901,6.5492,8.5243,64.5600557392813
3535.9,0.0999,2.6049,36.2798,13.2503,6.5673,8.5243,64.67320881656867
3536.0,0.1005,2.606,37.2666,13.3184,6.5679,8.5243,64.67320881656867
3536.1,0.1013,2.6057,36.3876,13.2903,6.5318,8.5243,64.67320881656867
3536.2,0.1019,2.6033,35.4349,13.3302,6.4844,8.5243,64.5600557392813
3536.3,0.1021,2.6011,34.5074,13.1625,6.4605,8.5243,64.5600557392813
3536.4,0.1016,2.6014,34.6693,13.2021,6.4732,8.5243,64.5600557392813
3536.5,0.1006,2.6032,34.8838,13.2102,6.4869,8.5243,64.5600557392813
3536.6,0.0995,2.6033,35.0742,13.2742,6.4588,8.5243,64.5600557392813
3536.7,0.0987,2.6003,37.4632,13.2662,6.3923,8.5243,64.67320881656867
3536.8,0.0989,2.5968,36.1642,13.298,6.3392,8.5243,64.67320881656867
3536.9,0.0998,2.5946,35.7564,13.1861,6.3278,8.5243,64.5917861154233
3537.0,0.1012,2.5933,35.0486,13.1387,6.334,8.5243,64.5600557392813
3537.1,0.1028,2.5913,34.8849,13.1903,6.3227,8.5243,64.5600557392813
3537.2,0.1047,2.588,36.315,13.2103,6.2943,8.5243,64.67320881656867
3537.3,0.1066,2.5843,36.7086,13.2821,6.2679,8.5243,64.67320881656867
3537.4,0.1083,2.5805,36.8386,13.2582,6.2591,8.5243,64.67320881656867
3537.5,0.1097,2.5772,36.9843,13.2903,6.2795,8.5243,64.67320881656867
3537.6,0.1107,2.5751,36.6701,13.3349,6.3445,8.5243,64.67320881656867
3537.7,0.1113,2.5737,35.9686,13.4772,6.4475,8.5243,64.29813791372959
3537.8,0.1117,2.5707,34.6907,13.3957,6.5442,8.5243,64.2668053460867
3537.9,0.1117,2.5653,35.7985,13.4941,6.6,8.5243,64.29813791372959
3538.0,0.1113,2.5593,36.5251,13.5899,6.6099,8.5243,64.37853822535581
3538.1,0.1109,2.5553,35.8258,13.882,6.5916,8.5243,64.18319282885065
3538.2,0.1111,2.5541,36.9706,14.0557,6.5573,8.5243,64.26319520725994
3538.3,0.1122,2.5539,36.6634,14.0999,6.5026,8.5243,64.26319520725994
3538.4,0.1141,2.5532,36.9402,14.2139,6.4376,8.5243,64.26319520725994
3538.5,0.1166,2.5516,35.3481,13.7103,6.3875,8.5243,64.26765819649803
3538.6,0.1189,2.549,35.4211,13.0667,6.3645,8.5243,64.26765819649803
3538.7,0.1205,2.5443,35.797,12.6549,6.3486,8.5243,64.74914345685691
3538.8,0.1217,2.536,36.004,12.6764,6.2994,8.5243,65.1275607231816
3538.9,0.1228,2.5253,36.0184,12.3261,6.2123,8.5243,65.1275607231816
3539.0,0.1239,2.5149,37.5402,12.3689,6.1257,8.5243,64.99850503842843
3539.1,0.1251,2.5076,39.1367,12.2956,6.0865,8.5243,64.60841505316883
3539.2,0.1274,2.5028,39.5676,11.2656,6.0991,8.5243,65.04740057153754
3539.3,0.1317,2.4983,42.6122,10.6012,6.1382,8.5243,66.13174776506932
3539.4,0.138,2.4923,43.4252,8.6234,6.1867,8.5243,68.12281880236287
3539.5,0.1461,2.483,43.9991,7.9412,6.238,8.5243,68.76943682670249
3539.6,0.1565,2.4683,44.0858,7.667,6.2711,8.5243,70.57578884368878
3539.7,0.169,2.4462,44.0723,7.3435,6.2447,8.5243,73.18076195578834
3539.8,0.182,2.4171,43.6081,6.9554,6.152,8.5243,74.53950966587294
3539.9,0.1903,2.3832,42.1911,6.802,6.0504,8.5244,76.58288805035222
3540.0,0.1955,2.3502,40.0325,6.684,5.9979,8.5569,77.09516951641038
3540.1,0.1933,2.3237,39.3086,6.5534,6.0021,8.5568,76.76130108456962
3540.2,0.1858,2.3088,38.8523,6.3723,6.0256,8.5243,75.28446058905972
3540.3,0.1721,2.3071,39.6811,6.252,6.0311,8.5243,74.16934129389539
3540.4,0.1596,2.3167,38.0997,6.0303,6.0319,8.5243,72.63150401665439
3540.5,0.1523,2.3343,36.9603,5.6679,6.063,8.5243,70.88119658310256
3540.6,0.1508,2.3583,36.4315,5.6878,6.1448,8.5243,70.68659831591351
3540.7,0.1525,2.3864,34.9631,5.6005,6.2456,8.5243,70.40901444027979
3540.8,0.1549,2.4153,34.8623,5.6178,6.3189,8.5243,70.92665464802215
3540.9,0.1569,2.4392,39.4328,5.5644,6.3339,8.5243,71.54002702238012
3541.0,0.1564,2.4543,39.7578,5.6382,6.2948,8.5406,71.43587807255952
3541.1,0.1577,2.4608,39.1023,5.6084,6.2448,8.5569,71.48670824356684
3541.2,0.1586,2.4613,38.6895,5.6841,6.221,8.5569,71.7917230936966
3541.3,0.1604,2.4589,38.4368,5.6725,6.228,8.5569,72.02096035360962
3541.4,0.1666,2.4536,39.9373,5.7477,6.247,8.5406,73.7762746976046
3541.5,0.1738,2.4447,40.5137,5.7942,6.2513,8.5243,74.50172125065185
3541.6,0.1827,2.4324,40.8646,5.9068,6.2369,8.5243,74.81260712591188
3541.7,0.1907,2.4183,41.7676,5.7436,6.209,8.5243,76.86814921871105
3541.8,0.1963,2.4037,41.8625,5.7276,6.17,8.5243,77.87276225091205
3541.9,0.1994,2.3872,42.651,5.7194,6.1111,8.5243,77.87276225091205
3542.0,0.2,2.3684,41.8182,5.612,6.0309,8.5243,78.0674661178112
3542.1,0.1983,2.3474,41.0156,5.5487,5.9468,8.5243,77.55857451135596
3542.2,0.194,2.3264,40.4325,5.4687,5.8786,8.5243,77.39842755206345
3542.3,0.1889,2.308,41.0112,5.4982,5.8422,8.5243,76.39613660530786
3542.4,0.1855,2.2957,41.6145,5.459,5.8432,8.5243,75.3423803466734
3542.5,0.1853,2.2918,40.6467,5.2834,5.8657,8.5243,75.51096184528389
3542.6,0.1877,2.2946,38.8241,5.0332,5.8884,8.5243,76.00656160819292
3542.7,0.1919,2.3004,38.3173,4.9118,5.907,8.5243,76.68902176792204
3542.8,0.1969,2.3055,38.1339,4.6596,5.9255,8.5243,77.98776168172117
3542.9,0.2014,2.3083,40.6179,4.5241,5.9369,8.5243,79.02749829418264
3543.0,0.203,2.3087,41.3875,4.3693,5.9197,8.5243,79.39713441842069
3543.1,0.2002,2.3079,39.2017,4.3974,5.8514,8.5243,78.8150264843961
3543.2,0.1926,2.3051,35.0627,4.3476,5.7448,8.5243,77.05066913060938
3543.3,0.1795,2.2998,34.2985,4.3008,5.6288,8.5244,74.88590999672617
3543.4,0.1666,2.2942,34.4053,4.1013,5.5303,8.5569,74.338336716945
3543.5,0.1533,2.2919,33.4293,4.0335,5.4809,8.5568,71.40893353429924
3543.6,0.144,2.2958,32.465,3.9336,5.4979,8.5244,70.05172741298703
3543.7,0.1339,2.3046,30.9219,4.0279,5.5659,8.5569,68.51032171941402
3543.8,0.1316,2.3152,31.8319,4.2749,5.6389,8.5568,68.09793836354797
3543.9,0.1304,2.3256,31.7511,4.4524,5.6665,8.5243,67.59925141734851
3544.0,0.1318,2.3355,31.8312,4.5555,5.6327,8.5243,67.96219319552904
3544.1,0.1348,2.3454,31.4505,4.7601,5.5446,8.5243,67.89537672823434
3544.2,0.1377,2.3549,32.1848,5.0109,5.4302,8.5243,68.03480526158798
3544.3,0.1397,2.3631,32.5154,5.0183,5.3015,8.5243,67.59112992118794
3544.4,0.1402,2.3695,32.6931,4.7379,5.1613,8.5243,68.45340809503865
3544.5,0.1388,2.3743,32.0563,4.2995,5.0332,8.5243,68.13434280493284
3544.6,0.1356,2.3792,29.5681,4.1051,4.9546,8.5243,67.3645810748787
3544.7,0.1315,2.3848,28.5298,4.07,4.9435,8.5243,66.93514338577282
3544.8,0.1276,2.3899,28.2388,4.2862,4.9872,8.5243,65.91108027918607
3544.9,0.1247,2.3916,25.4305,4.4035,5.0456,8.5243,64.901130800828
3545.0,0.1224,2.3891,21.4488,4.7041,5.0883,8.5243,64.49016111051233
3545.1,0.1203,2.3836,18.7569,4.9657,5.0857,8.5243,63.9013582319171
3545.2,0.1185,2.3783,17.7437,5.032,5.0326,8.5243,63.49309696162612
3545.3,0.1183,2.3749,16.6431,5.0631,4.9441,8.5243,63.4310577205775
3545.4,0.1203,2.3732,15.5081,5.1468,4.8456,8.5243,63.33415520992261
3545.5,0.1233,2.3715,15.3892,5.5308,4.7803,8.5243,63.51886213223051
3545.6,0.1259,2.3687,14.8441,5.7859,4.7704,8.5243,63.476086325291845
3545.7,0.1281,2.366,16.0321,5.9964,4.8107,8.5243,64.54231985553038
3545.8,0.1305,2.366,16.8356,5.834,4.8849,8.5243,64.61375128739117
3545.9,0.1336,2.3693,17.7871,5.5535,4.9621,8.5243,65.11413987135285
3546.0,0.1364,2.3749,19.3854,5.0288,5.0266,8.5243,65.93974485113536
3546.1,0.1377,2.3813,22.7707,4.8409,5.0617,8.5243,66.44788501846185
3546.2,0.1371,2.3864,26.591,4.7308,5.0524,8.5244,66.81335522025714
3546.3,0.1355,2.3886,26.0553,5.0624,4.9995,8.5568,66.16200952603398
3546.4,0.1341,2.3874,24.0464,5.5223,4.9253,8.5243,66.40728127753526
3546.5,0.1336,2.3829,23.8391,6.1574,4.8713,8.5243,66.32227412830116
3546.6,0.1338,2.375,22.9461,5.9532,4.8659,8.5243,66.0599337762877
3546.7,0.1343,2.3647,22.0553,5.4997,4.9029,8.5243,66.14401133329423
3546.8,0.1345,2.3534,22.3766,5.2924,4.947,8.5243,66.14401133329423
3546.9,0.1345,2.3444,21.7271,5.1099,4.9679,8.5243,66.27404145451865
3547.0,0.1349,2.3387,20.5527,5.1456,4.9527,8.5242,66.17529294702199
3547.1,0.1376,2.3358,21.1226,5.7311,4.9195,8.4755,66.46123679710279
3547.2,0.1369,2.3356,20.414,6.4177,4.8969,8.4756,66.58462521131035
3547.3,0.1369,2.3369,18.9129,6.4976,4.903,8.5243,66.2772887013732
3547.4,0.1359,2.3397,21.2111,6.2343,4.9405,8.5243,66.53630745934387
3547.5,0.1344,2.3411,20.7208,6.2418,4.9879,8.5243,66.37072035866494
3547.6,0.1334,2.3391,18.2738,6.5486,5.0227,8.5243,65.40277787069418
3547.7,0.1336,2.334,16.262,6.8552,5.0257,8.5243,64.98423450507511
3547.8,0.135,2.3281,15.7447,7.1337,5.0029,8.5243,65.15491735929835
3547.9,0.1372,2.3228,15.3379,7.6722,4.9884,8.5243,64.99910409955213
3548.0,0.1393,2.3177,15.9518,8.2364,5.0211,8.5243,65.04100182815168
3548.1,0.1409,2.3117,15.1469,8.9342,5.0995,8.5243,64.74529661404111
3548.2,0.1421,2.3051,12.998,9.2764,5.1809,8.5243,64.92970424616341
3548.3,0.1435,2.2992,12.2415,9.2731,5.2064,8.5243,64.92970424616341
3548.4,0.1461,2.2961,12.003,9.3134,5.1797,8.5243,64.86675308699718
3548.5,0.1492,2.295,12.2604,9.4407,5.1467,8.5243,66.39518559994175
3548.6,0.1522,2.2923,14.0281,9.8592,5.1496,8.5243,66.65276754113272
3548.7,0.1555,2.2856,16.6844,10.1004,5.1958,8.5243,67.57595827993231
3548.8,0.1602,2.2766,19.6994,10.0929,5.2596,8.5243,68.81206664116222
3548.9,0.1672,2.2711,25.3935,9.0829,5.3095,8.5243,72.0055234688513
3549.0,0.1771,2.2721,30.506,7.8286,5.3318,8.5243,75.0409659842006
3549.1,0.1894,2.2763,32.9923,6.7748,5.3368,8.5243,76.68967768496667
3549.2,0.2019,2.2773,34.5509,7.2243,5.3461,8.5243,78.05754195556689
3549.3,0.2109,2.2706,36.3063,8.0026,5.3681,8.5243,79.43320097761146
3549.4,0.2144,2.2578,38.6351,8.313,5.4014,8.5243,81.16996385581166
3549.5,0.214,2.2444,38.6423,8.5001,5.4313,8.5243,83.05730929879488
