DEPTH,NPHI,RHOB,GR,RT,PEF,CALI,DT,FM. LABEL
2860.2,0.133,2.482,3.465,1.942,8.4,8.625,69.723,Ekofisk Fm. Top
2860.3,0.129,2.484,3.588,1.951,8.408,8.625,69.568,Ekofisk Fm. Top
2860.4,0.126,2.488,3.625,1.982,8.409,8.625,69.375,Ekofisk Fm. Top
2860.5,0.124,2.493,3.219,2.011,8.427,8.625,69.151,Ekofisk Fm. Top
2860.6,0.124,2.498,3.02,2.035,8.479,8.625,68.842,Ekofisk Fm. Top
2860.7,0.125,2.501,3.036,2.05,8.55,8.625,68.451,Ekofisk Fm. Top
2860.8,0.126,2.504,3.35,2.068,8.608,8.625,68.224,Ekofisk Fm. Top
2860.9,0.127,2.505,2.817,2.084,8.623,8.625,67.994,Ekofisk Fm. Top
2861.0,0.128,2.504,2.766,2.134,8.6,8.625,67.762,Ekofisk Fm. Top
2861.1,0.126,2.502,3.103,2.174,8.58,8.656,67.613,Ekofisk Fm. Top
2861.2,0.127,2.5,2.637,2.184,8.598,8.672,67.469,Ekofisk Fm. Top
2861.3,0.127,2.499,3.107,2.181,8.642,8.672,67.325,Ekofisk Fm. Top
2861.4,0.126,2.498,3.188,2.196,8.676,8.672,67.256,Ekofisk Fm. Top
2861.5,0.125,2.497,3.694,2.226,8.679,8.672,67.225,Ekofisk Fm. Top
2861.6,0.123,2.496,3.232,2.262,8.651,8.672,67.242,Ekofisk Fm. Top
2861.7,0.121,2.497,2.853,2.313,8.598,8.672,67.374,Ekofisk Fm. Top
2861.8,0.121,2.499,2.935,2.369,8.542,8.672,67.524,Ekofisk Fm. Top
2861.9,0.12,2.5,2.862,2.394,8.504,8.672,67.671,Ekofisk Fm. Top
2862.0,0.12,2.498,2.811,2.387,8.486,8.672,67.811,Ekofisk Fm. Top
2862.1,0.119,2.494,2.517,2.397,8.479,8.672,67.889,Ekofisk Fm. Top
2862.2,0.115,2.49,2.143,2.436,8.459,8.703,67.814,Ekofisk Fm. Top
2862.3,0.113,2.487,1.949,2.489,8.429,8.693,67.667,Ekofisk Fm. Top
2862.4,0.112,2.487,2.062,2.513,8.413,8.672,67.481,Ekofisk Fm. Top
2862.5,0.106,2.489,2.317,2.548,8.434,8.672,67.24,Ekofisk Fm. Top
2862.6,0.11,2.494,2.872,2.599,8.489,8.656,67.13,Ekofisk Fm. Top
2862.7,0.109,2.499,3.883,2.656,8.545,8.648,67.095,Ekofisk Fm. Top
2862.8,0.113,2.503,3.055,2.698,8.575,8.625,67.151,Ekofisk Fm. Top
2862.9,0.111,2.506,3.139,2.691,8.579,8.672,67.218,Ekofisk Fm. Top
2863.0,0.113,2.509,3.385,2.627,8.57,8.672,67.286,Ekofisk Fm. Top
2863.1,0.115,2.509,2.598,2.549,8.563,8.672,67.323,Ekofisk Fm. Top
2863.2,0.117,2.506,2.989,2.508,8.56,8.672,67.336,Ekofisk Fm. Top
2863.3,0.119,2.502,2.917,2.494,8.566,8.672,67.331,Ekofisk Fm. Top
2863.4,0.119,2.501,2.644,2.47,8.579,8.672,67.29,Ekofisk Fm. Top
2863.5,0.117,2.505,2.393,2.489,8.582,8.672,67.308,Ekofisk Fm. Top
2863.6,0.115,2.51,2.631,2.55,8.563,8.672,67.373,Ekofisk Fm. Top
2863.7,0.114,2.514,2.8,2.604,8.519,8.672,67.499,Ekofisk Fm. Top
2863.8,0.117,2.516,2.69,2.634,8.461,8.625,67.581,Ekofisk Fm. Top
2863.9,0.114,2.516,2.587,2.635,8.403,8.648,67.621,Ekofisk Fm. Top
2864.0,0.116,2.515,2.935,2.615,8.346,8.648,67.47,Ekofisk Fm. Top
2864.1,0.113,2.512,3.465,2.596,8.297,8.656,67.351,Ekofisk Fm. Top
2864.2,0.118,2.506,2.919,2.577,8.277,8.672,67.27,Ekofisk Fm. Top
2864.3,0.121,2.499,2.658,2.536,8.311,8.665,67.23,Ekofisk Fm. Top
2864.4,0.124,2.492,2.397,2.486,8.346,8.658,67.27,Ekofisk Fm. Top
2864.5,0.125,2.488,2.29,2.334,8.405,8.652,67.417,Ekofisk Fm. Top
2864.6,0.124,2.488,2.729,2.17,8.464,8.645,67.349,Ekofisk Fm. Top
2864.7,0.12,2.488,2.724,2.117,8.523,8.638,67.247,Ekofisk Fm. Top
2864.8,0.115,2.489,2.42,2.107,8.58,8.632,67.13,Ekofisk Fm. Top
2864.9,0.111,2.489,2.525,2.123,8.632,8.625,67.018,Ekofisk Fm. Top
2865.0,0.107,2.489,2.384,2.235,8.683,8.625,66.91,Ekofisk Fm. Top
2865.1,0.106,2.49,2.309,2.396,8.732,8.625,66.808,Ekofisk Fm. Top
2865.2,0.105,2.492,2.443,2.479,8.764,8.625,66.659,Ekofisk Fm. Top
2865.3,0.105,2.538,2.797,2.593,8.716,8.625,66.485,Ekofisk Fm. Top
2865.4,0.105,2.538,2.404,2.624,8.576,8.625,66.282,Ekofisk Fm. Top
2865.5,0.105,2.538,2.512,2.632,8.508,8.625,66.091,Ekofisk Fm. Top
2865.6,0.103,2.538,2.543,2.636,8.478,8.625,65.921,Ekofisk Fm. Top
2865.7,0.102,2.539,2.579,2.656,8.481,8.625,65.809,Ekofisk Fm. Top
2865.8,0.102,2.541,2.229,2.676,8.513,8.625,65.879,Ekofisk Fm. Top
2865.9,0.103,2.542,2.226,2.689,8.54,8.625,66.019,Ekofisk Fm. Top
2866.0,0.106,2.542,2.498,2.691,8.531,8.625,66.132,Ekofisk Fm. Top
2866.1,0.109,2.541,2.811,2.686,8.488,8.625,66.246,Ekofisk Fm. Top
2866.2,0.112,2.537,3.003,2.65,8.438,8.625,66.351,Ekofisk Fm. Top
2866.3,0.113,2.531,2.82,2.571,8.418,8.625,66.394,Ekofisk Fm. Top
2866.4,0.112,2.525,2.944,2.544,8.442,8.625,66.448,Ekofisk Fm. Top
2866.5,0.11,2.521,2.211,2.515,8.509,8.625,66.518,Ekofisk Fm. Top
2866.6,0.109,2.522,1.668,2.496,8.59,8.625,66.7,Ekofisk Fm. Top
2866.7,0.109,2.523,1.785,2.522,8.637,8.625,66.952,Ekofisk Fm. Top
2866.8,0.111,2.525,1.784,2.584,8.624,8.625,67.268,Ekofisk Fm. Top
2866.9,0.113,2.525,2.608,2.625,8.564,8.648,67.769,Ekofisk Fm. Top
2867.0,0.118,2.523,2.851,2.599,8.502,8.672,68.207,Ekofisk Fm. Top
2867.1,0.122,2.516,3.145,2.458,8.461,8.672,68.586,Ekofisk Fm. Top
2867.2,0.126,2.504,3.091,2.305,8.449,8.672,68.989,Ekofisk Fm. Top
2867.3,0.128,2.492,3.014,2.239,8.448,8.672,69.301,Ekofisk Fm. Top
2867.4,0.128,2.484,2.776,2.205,8.453,8.672,69.506,Ekofisk Fm. Top
2867.5,0.128,2.478,2.892,2.219,8.47,8.672,69.694,Ekofisk Fm. Top
2867.6,0.127,2.475,2.916,2.218,8.492,8.672,69.801,Ekofisk Fm. Top
2867.7,0.126,2.475,2.518,2.2,8.498,8.672,69.795,Ekofisk Fm. Top
2867.8,0.128,2.477,2.78,2.294,8.474,8.648,69.727,Ekofisk Fm. Top
2867.9,0.122,2.481,2.279,2.47,8.451,8.672,69.623,Ekofisk Fm. Top
2868.0,0.119,2.486,2.431,2.65,8.458,8.672,69.469,Ekofisk Fm. Top
2868.1,0.118,2.491,2.683,2.768,8.476,8.648,69.506,Ekofisk Fm. Top
2868.2,0.118,2.498,2.608,2.703,8.476,8.625,69.564,Ekofisk Fm. Top
2868.3,0.121,2.504,3.312,2.529,8.445,8.625,69.592,Ekofisk Fm. Top
2868.4,0.126,2.506,3.195,2.43,8.415,8.625,69.573,Ekofisk Fm. Top
2868.5,0.131,2.502,3.451,2.342,8.424,8.625,69.515,Ekofisk Fm. Top
2868.6,0.131,2.495,3.807,2.225,8.47,8.625,69.385,Ekofisk Fm. Top
2868.7,0.127,2.49,3.82,2.157,8.514,8.672,69.301,Ekofisk Fm. Top
2868.8,0.124,2.491,4.032,2.097,8.519,8.672,69.254,Ekofisk Fm. Top
2868.9,0.124,2.499,3.191,2.074,8.492,8.648,69.275,Ekofisk Fm. Top
2869.0,0.119,2.509,3.252,2.08,8.467,8.672,69.23,Ekofisk Fm. Top
2869.1,0.118,2.516,3.464,2.117,8.453,8.672,69.138,Ekofisk Fm. Top
2869.2,0.117,2.519,3.053,2.179,8.443,8.672,68.962,Ekofisk Fm. Top
2869.3,0.117,2.518,3.158,2.277,8.415,8.672,68.65,Ekofisk Fm. Top
2869.4,0.117,2.513,3.633,2.366,8.374,8.672,68.258,Ekofisk Fm. Top
2869.5,0.114,2.508,3.337,2.479,8.343,8.672,67.811,Ekofisk Fm. Top
2869.6,0.109,2.503,3.672,2.612,8.334,8.672,67.454,Ekofisk Fm. Top
2869.7,0.104,2.502,3.94,2.82,8.347,8.625,67.166,Ekofisk Fm. Top
2869.8,0.096,2.507,3.87,3.176,8.346,8.625,66.986,Ekofisk Fm. Top
2869.9,0.089,2.519,3.542,3.587,8.305,8.625,66.874,Ekofisk Fm. Top
2870.0,0.087,2.532,3.026,4.004,8.234,8.625,66.822,Ekofisk Fm. Top
2870.1,0.089,2.542,2.812,4.151,8.176,8.625,66.936,Ekofisk Fm. Top
2870.2,0.093,2.545,2.493,4.078,8.181,8.625,66.955,Ekofisk Fm. Top
2870.3,0.095,2.543,2.704,3.907,8.243,8.648,66.883,Ekofisk Fm. Top
2870.4,0.099,2.538,3.351,3.726,8.325,8.672,66.993,Ekofisk Fm. Top
2870.5,0.101,2.535,3.877,3.587,8.396,8.672,67.054,Ekofisk Fm. Top
2870.6,0.101,2.534,4.444,3.523,8.433,8.672,67.053,Ekofisk Fm. Top
2870.7,0.099,2.535,3.904,3.513,8.448,8.672,67.057,Ekofisk Fm. Top
2870.8,0.097,2.538,3.727,3.526,8.455,8.672,67.019,Ekofisk Fm. Top
2870.9,0.096,2.542,3.12,3.538,8.457,8.672,66.923,Ekofisk Fm. Top
2871.0,0.094,2.545,3.188,3.571,8.45,8.672,66.6,Ekofisk Fm. Top
2871.1,0.094,2.549,2.891,3.673,8.436,8.625,66.184,Ekofisk Fm. Top
2871.2,0.091,2.552,2.49,3.853,8.439,8.625,65.656,Ekofisk Fm. Top
2871.3,0.085,2.554,2.404,4.03,8.468,8.648,64.96,Ekofisk Fm. Top
2871.4,0.084,2.553,2.208,4.212,8.505,8.672,64.32,Ekofisk Fm. Top
2871.5,0.082,2.552,2.448,4.55,8.504,8.672,63.867,Ekofisk Fm. Top
2871.6,0.084,2.554,2.477,4.997,8.444,8.672,63.543,Ekofisk Fm. Top
2871.7,0.081,2.559,2.494,5.515,8.359,8.625,63.247,Ekofisk Fm. Top
2871.8,0.077,2.568,2.99,6.114,8.296,8.625,62.939,Ekofisk Fm. Top
2871.9,0.072,2.578,2.518,6.825,8.284,8.625,62.705,Ekofisk Fm. Top
2872.0,0.067,2.585,2.621,7.578,8.315,8.625,62.494,Ekofisk Fm. Top
2872.1,0.063,2.59,3.195,8.279,8.367,8.625,62.279,Ekofisk Fm. Top
2872.2,0.06,2.594,3.768,9.0,8.419,8.625,61.891,Ekofisk Fm. Top
2872.3,0.057,2.597,3.625,9.715,8.454,8.625,61.415,Ekofisk Fm. Top
2872.4,0.055,2.6,3.812,10.436,8.455,8.625,60.879,Ekofisk Fm. Top
2872.5,0.053,2.603,3.477,11.543,8.417,8.625,60.368,Ekofisk Fm. Top
2872.6,0.051,2.606,2.855,12.905,8.355,8.625,59.874,Ekofisk Fm. Top
2872.7,0.048,2.61,2.119,14.372,8.292,8.625,59.415,Ekofisk Fm. Top
2872.8,0.05,2.617,1.817,15.801,8.244,8.625,58.86,Ekofisk Fm. Top
2872.9,0.044,2.625,2.239,17.237,8.234,8.625,58.241,Ekofisk Fm. Top
2873.0,0.04,2.632,3.177,18.86,8.285,8.625,57.601,Ekofisk Fm. Top
2873.1,0.036,2.64,3.217,21.388,8.403,8.625,56.868,Ekofisk Fm. Top
2873.2,0.028,2.65,3.281,23.571,8.551,8.648,56.067,Ekofisk Fm. Top
2873.3,0.023,2.662,2.943,24.85,8.681,8.672,55.511,Ekofisk Fm. Top
2873.4,0.019,2.673,2.048,25.498,8.752,8.672,54.975,Ekofisk Fm. Top
2873.5,0.015,2.683,1.732,25.578,8.751,8.672,54.46,Ekofisk Fm. Top
2873.6,0.012,2.691,1.445,26.012,8.706,8.672,54.141,Ekofisk Fm. Top
2873.7,0.011,2.697,1.567,26.909,8.66,8.672,53.885,Ekofisk Fm. Top
2873.8,0.013,2.698,1.968,27.923,8.631,8.648,53.699,Ekofisk Fm. Top
2873.9,0.012,2.695,2.915,28.987,8.617,8.625,53.72,Ekofisk Fm. Top
2874.0,0.01,2.69,3.348,29.646,8.601,8.672,53.713,Ekofisk Fm. Top
2874.1,0.012,2.685,3.363,30.69,8.587,8.672,53.645,Ekofisk Fm. Top
2874.2,0.01,2.683,2.924,31.708,8.583,8.648,53.558,Ekofisk Fm. Top
2874.3,0.012,2.684,2.351,31.8,8.589,8.648,53.437,Ekofisk Fm. Top
2874.4,0.012,2.684,2.618,31.578,8.589,8.625,53.257,Ekofisk Fm. Top
2874.5,0.013,2.684,2.405,31.227,8.561,8.625,53.191,Ekofisk Fm. Top
2874.6,0.013,2.683,2.356,30.581,8.513,8.672,53.165,Ekofisk Fm. Top
2874.7,0.013,2.682,2.336,30.123,8.487,8.625,53.179,Ekofisk Fm. Top
2874.8,0.014,2.678,2.364,29.368,8.508,8.617,53.222,Ekofisk Fm. Top
2874.9,0.016,2.674,2.223,27.93,8.552,8.625,53.264,Ekofisk Fm. Top
2875.0,0.017,2.67,2.088,27.005,8.568,8.625,53.279,Ekofisk Fm. Top
2875.1,0.019,2.668,2.723,26.236,8.538,8.625,53.343,Ekofisk Fm. Top
2875.2,0.02,2.668,2.42,24.931,8.522,8.625,53.419,Ekofisk Fm. Top
2875.3,0.022,2.666,2.308,23.712,8.545,8.625,53.48,Ekofisk Fm. Top
2875.4,0.025,2.661,2.424,22.701,8.575,8.625,53.568,Ekofisk Fm. Top
2875.5,0.029,2.654,1.691,21.792,8.576,8.625,53.685,Ekofisk Fm. Top
2875.6,0.034,2.646,1.804,20.421,8.541,8.625,53.876,Ekofisk Fm. Top
2875.7,0.04,2.636,1.94,17.495,8.484,8.578,54.133,Ekofisk Fm. Top
2875.8,0.043,2.623,1.942,15.262,8.442,8.578,54.439,Ekofisk Fm. Top
2875.9,0.045,2.615,2.474,13.494,8.459,8.578,54.825,Ekofisk Fm. Top
2876.0,0.047,2.614,3.291,12.698,8.513,8.578,55.172,Ekofisk Fm. Top
2876.1,0.045,2.616,3.027,11.954,8.56,8.602,55.498,Ekofisk Fm. Top
2876.2,0.046,2.62,2.075,10.627,8.582,8.625,55.908,Ekofisk Fm. Top
2876.3,0.048,2.621,1.584,9.128,8.584,8.625,56.199,Ekofisk Fm. Top
2876.4,0.053,2.618,1.459,8.341,8.584,8.578,56.392,Ekofisk Fm. Top
2876.5,0.055,2.611,2.052,7.832,8.588,8.578,56.532,Ekofisk Fm. Top
2876.6,0.057,2.604,2.061,7.528,8.588,8.578,56.623,Ekofisk Fm. Top
2876.7,0.058,2.599,2.152,7.436,8.572,8.578,56.667,Ekofisk Fm. Top
2876.8,0.06,2.597,1.975,7.328,8.54,8.578,56.681,Ekofisk Fm. Top
2876.9,0.061,2.595,2.271,7.255,8.495,8.578,56.707,Ekofisk Fm. Top
2877.0,0.062,2.593,2.567,7.305,8.434,8.578,56.749,Ekofisk Fm. Top
2877.1,0.06,2.591,2.863,7.434,8.363,8.578,56.665,Ekofisk Fm. Top
2877.2,0.057,2.59,3.159,7.755,8.305,8.578,56.535,Ekofisk Fm. Top
2877.3,0.053,2.592,3.385,8.071,8.288,8.578,56.353,Ekofisk Fm. Top
2877.4,0.048,2.598,3.612,8.39,8.308,8.578,56.055,Ekofisk Fm. Top
2877.5,0.044,2.607,3.839,8.553,8.353,8.578,55.75,Ekofisk Fm. Top
2877.6,0.04,2.616,4.066,8.549,8.396,8.578,55.459,Ekofisk Fm. Top
2877.7,0.037,2.625,4.548,8.52,8.416,8.578,55.332,Ekofisk Fm. Top
2877.8,0.036,2.633,4.312,8.573,8.412,8.578,55.306,Ekofisk Fm. Top
2877.9,0.032,2.641,4.365,8.813,8.38,8.672,55.429,Ekofisk Fm. Top
2878.0,0.038,2.647,4.449,9.143,8.324,8.625,55.761,Ekofisk Fm. Top
2878.1,0.045,2.647,4.988,9.048,8.261,8.602,56.198,Ekofisk Fm. Top
2878.2,0.052,2.641,4.166,8.488,8.212,8.578,56.777,Ekofisk Fm. Top
2878.3,0.06,2.63,3.743,7.887,8.182,8.578,57.539,Ekofisk Fm. Top
2878.4,0.068,2.615,3.37,7.202,8.178,8.578,58.376,Ekofisk Fm. Top
2878.5,0.074,2.6,3.35,6.55,8.2,8.625,59.248,Ekofisk Fm. Top
2878.6,0.081,2.586,3.477,5.801,8.24,8.625,60.086,Ekofisk Fm. Top
2878.7,0.087,2.575,3.643,5.235,8.269,8.625,60.881,Ekofisk Fm. Top
2878.8,0.093,2.566,3.32,4.817,8.278,8.625,61.527,Ekofisk Fm. Top
2878.9,0.098,2.557,3.56,4.438,8.29,8.625,62.202,Ekofisk Fm. Top
2879.0,0.103,2.55,3.218,4.06,8.334,8.625,62.896,Ekofisk Fm. Top
2879.1,0.104,2.544,3.092,3.681,8.395,8.648,63.607,Ekofisk Fm. Top
2879.2,0.107,2.538,2.954,3.303,8.431,8.672,64.342,Ekofisk Fm. Top
2879.3,0.109,2.529,2.656,2.925,8.417,8.672,65.087,Ekofisk Fm. Top
2879.4,0.114,2.519,2.654,2.546,8.372,8.648,65.735,Ekofisk Fm. Top
2879.5,0.114,2.509,2.931,2.169,8.339,8.672,66.299,Ekofisk Fm. Top
2879.6,0.121,2.503,3.108,2.112,8.346,8.625,66.79,Ekofisk Fm. Top
2879.7,0.125,2.499,3.53,2.042,8.38,8.625,67.214,Ekofisk Fm. Top
2879.8,0.13,2.497,3.118,1.961,8.408,8.625,67.645,Ekofisk Fm. Top
2879.9,0.132,2.494,2.765,1.919,8.413,8.625,68.082,Ekofisk Fm. Top
2880.0,0.129,2.49,2.542,1.932,8.407,8.672,68.476,Ekofisk Fm. Top
2880.1,0.131,2.485,2.577,1.965,8.4,8.625,68.796,Ekofisk Fm. Top
2880.2,0.131,2.482,3.026,2.044,8.392,8.625,69.024,Ekofisk Fm. Top
2880.3,0.13,2.483,3.04,2.152,8.378,8.625,69.214,Ekofisk Fm. Top
2880.4,0.128,2.486,3.48,2.239,8.355,8.625,69.35,Ekofisk Fm. Top
2880.5,0.126,2.493,3.514,2.371,8.327,8.625,69.41,Ekofisk Fm. Top
2880.6,0.123,2.5,2.94,2.544,8.293,8.625,69.406,Ekofisk Fm. Top
2880.7,0.121,2.505,3.392,2.651,8.279,8.625,69.302,Ekofisk Fm. Top
2880.8,0.119,2.509,3.273,2.789,8.309,8.625,69.029,Ekofisk Fm. Top
2880.9,0.117,2.513,3.244,2.913,8.375,8.625,68.723,Ekofisk Fm. Top
2881.0,0.117,2.515,3.23,2.995,8.438,8.625,68.39,Ekofisk Fm. Top
2881.1,0.118,2.515,3.19,3.05,8.449,8.625,68.006,Ekofisk Fm. Top
2881.2,0.119,2.512,3.133,3.125,8.408,8.625,67.688,Ekofisk Fm. Top
2881.3,0.119,2.506,2.773,3.297,8.35,8.625,67.378,Ekofisk Fm. Top
2881.4,0.116,2.501,2.86,3.543,8.308,8.625,67.039,Ekofisk Fm. Top
2881.5,0.111,2.502,2.431,4.02,8.295,8.625,66.54,Ekofisk Fm. Top
2881.6,0.104,2.511,3.013,4.484,8.297,8.625,65.955,Ekofisk Fm. Top
2881.7,0.094,2.524,3.035,4.962,8.303,8.625,65.268,Ekofisk Fm. Top
2881.8,0.083,2.539,2.284,5.494,8.312,8.625,64.384,Ekofisk Fm. Top
2881.9,0.073,2.554,2.556,6.239,8.328,8.625,63.432,Ekofisk Fm. Top
2882.0,0.064,2.569,3.242,6.814,8.362,8.625,62.595,Ekofisk Fm. Top
2882.1,0.06,2.584,3.303,7.286,8.392,8.625,61.85,Ekofisk Fm. Top
2882.2,0.061,2.596,3.655,7.36,8.386,8.625,61.197,Ekofisk Fm. Top
2882.3,0.064,2.6,3.091,6.784,8.333,8.625,60.85,Ekofisk Fm. Top
2882.4,0.071,2.592,2.891,5.977,8.285,8.625,60.678,Ekofisk Fm. Top
2882.5,0.077,2.583,2.691,5.681,8.237,8.625,60.642,Ekofisk Fm. Top
2882.6,0.082,2.572,2.4,5.287,8.282,8.625,60.806,Ekofisk Fm. Top
2882.7,0.084,2.565,2.823,5.062,8.366,8.625,61.161,Ekofisk Fm. Top
2882.8,0.085,2.561,2.806,4.869,8.42,8.625,61.678,Ekofisk Fm. Top
2882.9,0.084,2.561,2.818,4.736,8.413,8.625,62.273,Ekofisk Fm. Top
2883.0,0.084,2.563,3.454,4.633,8.367,8.625,62.874,Ekofisk Fm. Top
2883.1,0.084,2.565,3.032,4.62,8.312,8.625,63.48,Ekofisk Fm. Top
2883.2,0.082,2.567,3.616,4.655,8.263,8.672,63.86,Ekofisk Fm. Top
2883.3,0.086,2.568,4.737,4.626,8.231,8.625,64.147,Ekofisk Fm. Top
2883.4,0.086,2.569,5.406,4.495,8.23,8.625,64.328,Ekofisk Fm. Top
2883.5,0.086,2.573,5.587,4.415,8.257,8.625,64.483,Ekofisk Fm. Top
2883.6,0.084,2.578,5.511,4.417,8.285,8.625,64.522,Ekofisk Fm. Top
2883.7,0.082,2.583,5.114,4.415,8.308,8.625,64.389,Ekofisk Fm. Top
2883.8,0.08,2.586,4.396,4.425,8.34,8.625,64.363,Ekofisk Fm. Top
2883.9,0.08,2.586,4.086,4.473,8.393,8.625,64.32,Ekofisk Fm. Top
2884.0,0.08,2.585,3.871,4.475,8.451,8.625,64.213,Ekofisk Fm. Top
2884.1,0.081,2.582,3.826,4.402,8.474,8.625,64.029,Ekofisk Fm. Top
2884.2,0.082,2.579,3.751,4.342,8.453,8.625,63.843,Ekofisk Fm. Top
2884.3,0.084,2.574,3.6,4.328,8.41,8.625,63.689,Ekofisk Fm. Top
2884.4,0.086,2.569,3.05,4.331,8.371,8.625,63.537,Ekofisk Fm. Top
2884.5,0.086,2.565,3.74,4.365,8.363,8.625,63.507,Ekofisk Fm. Top
2884.6,0.086,2.565,3.71,4.481,8.392,8.625,63.836,Ekofisk Fm. Top
2884.7,0.085,2.569,3.307,4.572,8.438,8.625,64.351,Ekofisk Fm. Top
2884.8,0.084,2.573,3.489,4.655,8.471,8.625,64.893,Ekofisk Fm. Top
2884.9,0.085,2.574,3.567,4.673,8.487,8.625,65.269,Ekofisk Fm. Top
2885.0,0.085,2.573,3.6,4.462,8.499,8.672,65.456,Ekofisk Fm. Top
2885.1,0.092,2.568,3.5,4.157,8.508,8.625,65.538,Ekofisk Fm. Top
2885.2,0.097,2.563,3.601,3.969,8.498,8.625,65.531,Ekofisk Fm. Top
2885.3,0.1,2.557,3.578,3.806,8.463,8.625,65.574,Ekofisk Fm. Top
2885.4,0.101,2.552,3.418,3.676,8.409,8.648,65.648,Ekofisk Fm. Top
2885.5,0.097,2.549,3.422,3.667,8.347,8.672,65.753,Ekofisk Fm. Top
2885.6,0.095,2.548,3.162,3.707,8.28,8.672,65.804,Ekofisk Fm. Top
2885.7,0.095,2.551,3.036,3.76,8.218,8.625,65.812,Ekofisk Fm. Top
2885.8,0.093,2.554,3.911,3.814,8.193,8.625,65.768,Ekofisk Fm. Top
2885.9,0.09,2.555,3.696,3.876,8.241,8.625,65.659,Ekofisk Fm. Top
2886.0,0.088,2.553,4.017,3.924,8.335,8.625,65.493,Ekofisk Fm. Top
2886.1,0.089,2.552,3.936,3.967,8.424,8.602,65.259,Ekofisk Fm. Top
2886.2,0.089,2.554,3.498,3.981,8.455,8.578,65.113,Ekofisk Fm. Top
2886.3,0.086,2.559,2.693,3.969,8.429,8.625,65.06,Ekofisk Fm. Top
2886.4,0.087,2.563,2.963,3.959,8.397,8.625,65.067,Ekofisk Fm. Top
2886.5,0.088,2.564,3.425,3.995,8.393,8.625,65.085,Ekofisk Fm. Top
2886.6,0.089,2.564,3.584,4.033,8.431,8.625,65.115,Ekofisk Fm. Top
2886.7,0.089,2.563,2.941,4.087,8.475,8.625,65.034,Ekofisk Fm. Top
2886.8,0.088,2.561,3.057,4.138,8.49,8.625,65.012,Ekofisk Fm. Top
2886.9,0.088,2.559,3.789,4.133,8.473,8.625,65.097,Ekofisk Fm. Top
2887.0,0.087,2.559,4.054,4.053,8.435,8.625,65.138,Ekofisk Fm. Top
2887.1,0.088,2.561,4.36,3.961,8.391,8.625,65.229,Ekofisk Fm. Top
2887.2,0.089,2.563,4.559,3.903,8.339,8.625,65.425,Ekofisk Fm. Top
2887.3,0.091,2.563,4.937,3.798,8.278,8.625,65.508,Ekofisk Fm. Top
2887.4,0.089,2.561,4.6,3.713,8.228,8.648,65.612,Ekofisk Fm. Top
2887.5,0.091,2.557,4.038,3.617,8.214,8.672,65.821,Ekofisk Fm. Top
2887.6,0.093,2.554,3.377,3.531,8.246,8.672,66.198,Ekofisk Fm. Top
2887.7,0.096,2.552,3.16,3.439,8.298,8.687,66.589,Ekofisk Fm. Top
2887.8,0.1,2.55,3.625,3.255,8.338,8.672,66.871,Ekofisk Fm. Top
2887.9,0.108,2.545,3.466,3.101,8.355,8.625,67.12,Ekofisk Fm. Top
2888.0,0.113,2.537,4.148,2.927,8.341,8.625,67.343,Ekofisk Fm. Top
2888.1,0.114,2.528,3.794,2.805,8.298,8.648,67.514,Ekofisk Fm. Top
2888.2,0.117,2.52,3.056,2.706,8.252,8.672,67.757,Ekofisk Fm. Top
2888.3,0.121,2.515,2.785,2.622,8.23,8.625,68.041,Ekofisk Fm. Top
2888.4,0.122,2.513,3.053,2.576,8.246,8.625,68.364,Ekofisk Fm. Top
2888.5,0.123,2.514,3.487,2.589,8.291,8.625,68.653,Ekofisk Fm. Top
2888.6,0.124,2.515,3.943,2.56,8.336,8.625,68.906,Ekofisk Fm. Top
2888.7,0.122,2.515,3.3,2.466,8.36,8.672,69.015,Ekofisk Fm. Top
2888.8,0.123,2.515,3.105,2.393,8.377,8.648,69.053,Ekofisk Fm. Top
2888.9,0.125,2.516,3.727,2.464,8.405,8.648,69.025,Ekofisk Fm. Top
2889.0,0.122,2.516,3.891,2.573,8.435,8.625,68.77,Ekofisk Fm. Top
2889.1,0.119,2.517,4.184,2.628,8.451,8.625,68.481,Ekofisk Fm. Top
2889.2,0.115,2.518,3.845,2.693,8.439,8.625,68.166,Ekofisk Fm. Top
2889.3,0.11,2.52,3.589,2.774,8.41,8.625,67.813,Ekofisk Fm. Top
2889.4,0.106,2.523,4.226,2.867,8.381,8.625,67.481,Ekofisk Fm. Top
2889.5,0.102,2.528,3.915,2.967,8.366,8.625,67.166,Ekofisk Fm. Top
2889.6,0.099,2.532,3.68,3.013,8.365,8.625,66.891,Ekofisk Fm. Top
2889.7,0.097,2.536,3.858,3.028,8.364,8.625,66.636,Ekofisk Fm. Top
2889.8,0.094,2.537,3.92,3.03,8.354,8.625,66.405,Ekofisk Fm. Top
2889.9,0.094,2.538,3.247,3.023,8.335,8.625,66.216,Ekofisk Fm. Top
2890.0,0.092,2.539,3.185,3.019,8.31,8.578,66.053,Ekofisk Fm. Top
2890.1,0.091,2.542,3.274,3.018,8.288,8.578,65.924,Ekofisk Fm. Top
2890.2,0.089,2.546,3.571,3.037,8.273,8.602,65.91,Ekofisk Fm. Top
2890.3,0.092,2.552,3.942,3.058,8.258,8.625,65.942,Ekofisk Fm. Top
2890.4,0.095,2.557,3.659,3.092,8.241,8.625,66.029,Ekofisk Fm. Top
