DEPTH,NPHI,RHOB,GR,RT,PEF,CALI,DT
4065.9,0.208,2.206,31.245,46.359,4.479,8.625,83.20562646036944
4066.0,0.208,2.205,29.793,43.969,4.464,8.625,83.46462847345708
4066.1,0.209,2.203,31.08,44.241,4.428,8.625,83.11314563149222
4066.2,0.209,2.199,32.976,41.316,4.387,8.625,83.28593173492102
4066.3,0.208,2.194,33.543,41.212,4.369,8.672,84.06154888914396
4066.4,0.207,2.189,32.616,40.09,4.399,8.625,85.6027135328287
4066.5,0.205,2.186,31.469,40.473,4.472,8.625,85.29110088744217
4066.6,0.203,2.187,31.217,39.996,4.56,8.625,85.29110088744217
4066.7,0.202,2.191,31.291,40.862,4.636,8.625,84.8842795399114
4066.8,0.203,2.196,29.604,39.103,4.692,8.625,84.58282259039318
4066.9,0.203,2.202,30.858,38.868,4.743,8.672,83.87721981047373
4067.0,0.205,2.21,29.623,36.256,4.822,8.672,84.03392711623339
4067.1,0.204,2.221,29.962,34.885,4.947,8.672,83.90944976308029
4067.2,0.205,2.236,32.415,33.801,5.092,8.625,83.164465576045
4067.3,0.202,2.252,30.064,32.363,5.181,8.625,82.28037994751391
4067.4,0.2,2.263,28.93,34.299,5.151,8.625,79.60835436917343
4067.5,0.199,2.261,30.044,37.426,4.988,8.625,79.94423157481651
4067.6,0.199,2.244,30.768,38.652,4.749,8.625,82.08791877996848
4067.7,0.199,2.218,30.822,39.523,4.507,8.625,82.79911222191572
4067.8,0.198,2.193,28.392,39.709,4.323,8.625,83.5646364156267
4067.9,0.197,2.174,29.206,39.756,4.219,8.625,85.16843734230086
4068.0,0.196,2.165,28.966,39.758,4.191,8.625,85.44001545337498
4068.1,0.198,2.162,28.049,40.281,4.21,8.625,86.80568686218474
4068.2,0.2,2.159,27.522,40.329,4.245,8.625,86.96968980945095
4068.3,0.2,2.156,26.762,40.187,4.268,8.625,87.25783480168754
4068.4,0.199,2.152,28.078,41.067,4.266,8.625,86.8842448931902
4068.5,0.197,2.149,29.928,41.621,4.25,8.625,85.93319153777482
4068.6,0.195,2.147,30.004,42.24,4.236,8.625,85.85699967612736
4068.7,0.19,2.147,28.068,42.845,4.262,8.672,85.14114441904034
4068.8,0.193,2.15,26.925,42.291,4.343,8.625,84.76858401744492
4068.9,0.194,2.155,26.441,42.448,4.456,8.625,85.23935266905154
4069.0,0.196,2.158,26.858,42.345,4.552,8.625,85.23935266905154
4069.1,0.197,2.156,27.419,42.821,4.584,8.625,85.23935266905154
4069.2,0.198,2.151,26.388,43.144,4.553,8.625,86.25395178018358
4069.3,0.199,2.145,24.979,43.414,4.48,8.625,85.33672273389256
4069.4,0.201,2.138,24.081,42.928,4.39,8.625,85.15482522536276
4069.5,0.203,2.132,24.001,43.144,4.308,8.625,86.89511970965512
4069.6,0.206,2.127,23.949,43.525,4.255,8.625,86.89511970965512
4069.7,0.209,2.126,23.661,43.83,4.244,8.625,87.13205889392366
4069.8,0.21,2.129,24.076,43.689,4.268,8.625,87.13205889392366
4069.9,0.209,2.133,23.453,43.306,4.307,8.625,86.55454464425199
4070.0,0.206,2.138,24.884,43.416,4.344,8.625,86.6382114837405
4070.1,0.202,2.142,25.699,43.718,4.374,8.625,86.60901485463836
4070.2,0.2,2.145,26.347,43.912,4.388,8.625,86.62002515798184
4070.3,0.2,2.147,26.14,43.69,4.387,8.625,86.62002515798184
4070.4,0.202,2.149,26.714,43.634,4.39,8.625,86.62002515798184
4070.5,0.202,2.151,26.36,43.524,4.407,8.625,86.62002515798184
4070.6,0.201,2.154,26.646,43.143,4.423,8.625,86.62002515798184
4070.7,0.2,2.158,27.825,43.36,4.422,8.625,86.62002515798184
4070.8,0.198,2.16,26.693,43.251,4.403,8.672,86.13281972493814
4070.9,0.2,2.162,26.815,43.196,4.383,8.672,86.33025202884549
4071.0,0.2,2.163,26.975,42.818,4.377,8.672,86.33025202884549
4071.1,0.2,2.163,26.642,42.238,4.381,8.641,86.45215874329743
4071.2,0.194,2.161,27.253,42.134,4.386,8.672,85.12213642869231
4071.3,0.196,2.157,26.239,42.11,4.393,8.625,85.23935266905154
4071.4,0.198,2.153,26.844,42.66,4.404,8.625,86.25395178018358
4071.5,0.201,2.15,25.646,42.607,4.42,8.625,86.49396085112375
4071.6,0.203,2.147,24.33,42.66,4.425,8.625,85.97131257655862
4071.7,0.201,2.145,26.417,42.501,4.409,8.672,86.49745987892825
4071.8,0.2,2.145,26.961,42.553,4.385,8.672,86.49745987892825
4071.9,0.199,2.144,27.565,42.134,4.373,8.672,86.24654124927436
4072.0,0.198,2.144,27.225,41.875,4.375,8.672,86.24654124927436
4072.1,0.199,2.144,25.808,41.594,4.383,8.672,86.12198075469999
4072.2,0.203,2.146,27.503,41.366,4.39,8.625,87.47653355535536
4072.3,0.203,2.149,27.11,41.316,4.392,8.625,87.47653355535536
4072.4,0.202,2.154,26.752,41.519,4.387,8.625,86.62002515798184
4072.5,0.2,2.158,26.836,41.773,4.369,8.649,86.61252684163233
4072.6,0.201,2.161,25.959,41.695,4.346,8.672,86.20535548642484
4072.7,0.201,2.161,26.082,41.366,4.323,8.672,86.29666727623695
4072.8,0.2,2.16,26.006,41.265,4.303,8.672,86.84574540654883
4072.9,0.202,2.157,26.891,41.115,4.291,8.656,87.13274644608097
4073.0,0.199,2.156,26.505,41.064,4.29,8.649,86.76063841305438
4073.1,0.199,2.155,26.807,40.473,4.304,8.672,86.76063841305438
4073.2,0.202,2.155,27.883,39.85,4.319,8.625,87.25783480168754
4073.3,0.201,2.155,29.231,39.707,4.324,8.672,86.57863593338759
4073.4,0.206,2.156,29.703,39.149,4.325,8.625,87.64911730295711
4073.5,0.208,2.158,29.483,39.011,4.341,8.625,87.8041611546186
4073.6,0.208,2.161,28.155,38.603,4.388,8.625,87.42554145366883
4073.7,0.205,2.163,26.378,37.896,4.445,8.625,87.18638150850607
4073.8,0.202,2.161,25.811,37.55,4.476,8.625,86.21275618022203
4073.9,0.198,2.157,25.737,37.125,4.466,8.672,86.00871482057872
4074.0,0.198,2.153,25.409,36.626,4.433,8.672,86.00871482057872
4074.1,0.201,2.153,26.717,36.32,4.411,8.641,86.62002515798184
4074.2,0.201,2.158,26.322,36.017,4.404,8.641,86.62002515798184
4074.3,0.202,2.162,27.436,35.779,4.393,8.625,86.33768257989385
4074.4,0.203,2.163,26.623,35.465,4.369,8.625,87.00452305271983
4074.5,0.206,2.16,26.434,35.348,4.339,8.625,86.92469716202056
4074.6,0.208,2.158,26.855,35.291,4.325,8.625,87.45178573305692
4074.7,0.206,2.158,27.934,35.426,4.329,8.625,87.21242655108897
4074.8,0.202,2.16,26.581,35.348,4.335,8.625,86.08300253292319
4074.9,0.198,2.162,25.641,35.347,4.335,8.625,85.87638217528898
4075.0,0.195,2.162,25.791,34.85,4.329,8.625,84.87395704588218
4075.1,0.195,2.161,27.112,34.774,4.322,8.625,84.99355688971845
4075.2,0.197,2.158,27.443,34.436,4.319,8.625,85.51976394165516
4075.3,0.198,2.157,27.858,33.852,4.327,8.625,85.99995616206036
4075.4,0.196,2.161,26.845,33.744,4.349,8.656,84.95197951027757
4075.5,0.195,2.167,26.295,33.817,4.382,8.672,84.62762650233377
4075.6,0.193,2.176,27.122,34.017,4.417,8.672,83.69530301270113
4075.7,0.191,2.183,26.633,34.483,4.438,8.672,83.43062702055737
4075.8,0.193,2.186,25.397,37.161,4.434,8.656,83.58245923287821
4075.9,0.192,2.186,26.324,34.808,4.416,8.625,83.54147424606154
4076.0,0.191,2.182,28.025,33.093,4.405,8.625,83.54147424606154
4076.1,0.19,2.178,27.626,27.845,4.407,8.625,83.80713168498723
4076.2,0.187,2.176,28.554,24.247,4.415,8.625,82.89800776389507
4076.3,0.185,2.181,29.031,22.722,4.424,8.625,81.08765226879424
4076.4,0.186,2.192,30.624,21.829,4.445,8.625,81.15938746612474
4076.5,0.192,2.217,34.161,20.782,4.582,8.625,81.99895625935878
4076.6,0.2,2.256,40.187,21.034,4.882,8.649,81.196956650835
4076.7,0.212,2.304,47.021,19.066,5.286,8.672,79.16526009031148
4076.8,0.223,2.355,50.875,9.957,5.706,8.672,82.05490349164903
4076.9,0.231,2.408,58.016,5.973,6.057,8.703,86.18304912932645
4077.0,0.24,2.458,60.857,5.174,6.278,8.703,89.01416433745119
4077.1,0.247,2.493,64.283,4.868,6.332,8.703,91.72148966203736
4077.2,0.25,2.502,64.228,4.648,6.279,8.703,91.72148966203736
4077.3,0.251,2.492,64.357,3.921,6.248,8.703,90.94653856906027
4077.4,0.251,2.481,67.392,3.561,6.287,8.703,92.06211991840979
4077.5,0.246,2.473,67.592,3.2,6.341,8.719,90.84916563639406
4077.6,0.246,2.471,65.295,2.784,6.375,8.726,89.77357997657887
4077.7,0.242,2.475,63.269,3.072,6.377,8.703,88.30075548381821
4077.8,0.238,2.481,63.718,3.347,6.34,8.703,88.30075548381821
4077.9,0.232,2.483,66.82,3.881,6.265,8.703,85.857498638011
4078.0,0.227,2.478,66.427,4.168,6.162,8.703,84.3381937402687
4078.1,0.221,2.466,67.55,3.83,6.06,8.703,83.30873662223364
4078.2,0.218,2.454,67.433,3.36,5.963,8.703,83.30873662223364
4078.3,0.215,2.449,65.437,3.33,5.86,8.703,81.99107368193623
4078.4,0.216,2.451,62.575,3.408,5.761,8.672,81.7998116143755
4078.5,0.216,2.458,62.007,3.604,5.678,8.672,81.7998116143755
4078.6,0.218,2.461,61.392,3.641,5.621,8.672,81.7998116143755
4078.7,0.22,2.457,60.976,3.695,5.566,8.672,81.87700702566448
4078.8,0.222,2.444,62.63,3.821,5.492,8.625,82.14297356607365
4078.9,0.217,2.43,63.474,3.861,5.406,8.625,82.14297356607365
4079.0,0.209,2.417,64.246,3.87,5.319,8.672,80.0005990803094
4079.1,0.205,2.408,62.12,3.979,5.239,8.672,79.67135961687796
4079.2,0.206,2.4,57.757,4.096,5.183,8.672,79.67135961687796
4079.3,0.211,2.392,58.728,4.108,5.158,8.672,80.80398017284497
4079.4,0.217,2.385,59.937,4.07,5.156,8.672,82.18272810680922
4079.5,0.221,2.381,59.335,4.028,5.152,8.641,82.30378246050554
4079.6,0.223,2.381,58.987,4.117,5.141,8.672,82.2495460958909
4079.7,0.222,2.385,60.008,4.178,5.146,8.672,82.18272810680922
4079.8,0.221,2.394,58.996,4.29,5.174,8.672,82.27704503844794
4079.9,0.219,2.404,59.38,4.309,5.209,8.672,82.27704503844794
4080.0,0.216,2.414,60.284,4.327,5.23,8.641,82.39848640992491
4080.1,0.213,2.422,60.625,4.375,5.237,8.672,81.33150355510872
4080.2,0.211,2.428,62.627,4.43,5.249,8.672,81.1883982924414
4080.3,0.209,2.433,59.126,4.289,5.277,8.703,80.86488050499086
4080.4,0.211,2.435,60.227,4.341,5.323,8.672,81.04805516223027
4080.5,0.208,2.436,60.604,4.431,5.378,8.703,81.00434268348309
4080.6,0.206,2.435,61.545,4.577,5.434,8.703,80.83258567234488
4080.7,0.202,2.435,62.94,4.577,5.486,8.734,79.28113068245335
4080.8,0.203,2.435,61.436,4.803,5.539,8.75,79.64293045378798
4080.9,0.206,2.439,61.378,4.782,5.601,8.75,79.57144219889857
4081.0,0.209,2.446,63.121,5.15,5.681,8.75,80.02370076819527
4081.1,0.211,2.455,63.324,5.418,5.78,8.766,80.82773238432203
4081.2,0.214,2.462,61.862,5.286,5.875,8.76,81.1090382241285
4081.3,0.213,2.466,63.754,5.173,5.947,8.75,81.1090382241285
4081.4,0.208,2.468,62.225,5.93,5.983,8.75,79.78658083240026
4081.5,0.205,2.473,60.3,5.697,5.988,8.703,80.74597105745687
4081.6,0.204,2.48,60.646,6.799,5.99,8.688,79.72651639012616
4081.7,0.203,2.488,61.891,9.91,6.007,8.693,78.85359692674923
4081.8,0.204,2.495,60.445,10.863,6.048,8.703,78.50041570679763
4081.9,0.203,2.5,60.062,10.565,6.113,8.703,78.50041570679763
4082.0,0.2,2.504,59.611,11.923,6.184,8.703,77.46118759396711
4082.1,0.197,2.508,59.025,12.385,6.25,8.703,76.20705043912463
4082.2,0.199,2.511,60.038,22.219,6.274,8.682,74.99465920427255
4082.3,0.198,2.511,60.959,26.113,6.22,8.703,75.22549602572207
4082.4,0.199,2.507,59.639,25.47,6.079,8.703,75.22549602572207
4082.5,0.201,2.498,58.08,50.072,5.881,8.693,75.11975682852722
4082.6,0.199,2.489,55.554,93.871,5.692,8.672,74.55483567643833
4082.7,0.197,2.48,55.355,411.79,5.564,8.672,74.5815033646691
4082.8,0.196,2.471,55.918,62290.77,5.509,8.672,75.42050803939362
4082.9,0.193,2.459,55.759,62290.77,5.508,8.703,76.10616014874198
4083.0,0.194,2.443,53.078,62290.77,5.513,8.703,76.40664692224723
4083.1,0.196,2.429,55.115,62290.77,5.497,8.682,75.55432091644367
4083.2,0.198,2.42,55.82,62290.77,5.461,8.672,76.12902629548304
4083.3,0.199,2.418,55.598,62290.77,5.422,8.703,76.67024174127037
4083.4,0.206,2.42,54.793,62290.77,5.4,8.672,77.02446994897501
4083.5,0.21,2.422,56.286,62290.77,5.412,8.672,77.18754542649569
4083.6,0.213,2.423,57.649,62290.77,5.466,8.672,78.16821182341506
4083.7,0.215,2.422,57.74,62290.77,5.559,8.672,78.46681747149478
4083.8,0.219,2.423,57.346,62290.77,5.67,8.672,78.81329788207285
4083.9,0.221,2.426,59.651,62290.77,5.786,8.672,78.81329788207285
4084.0,0.225,2.435,59.969,62290.77,5.907,8.703,81.0362590564477
4084.1,0.223,2.447,61.185,62290.77,6.04,8.734,78.2504877247738
4084.2,0.226,2.46,58.473,62290.77,6.151,8.703,80.87376115983373
4084.3,0.225,2.471,58.505,62290.77,6.199,8.703,80.87376115983373
4084.4,0.226,2.477,62.519,62290.77,6.175,8.703,80.87376115983373
4084.5,0.225,2.477,62.568,62290.77,6.113,8.672,80.24666406123085
4084.6,0.223,2.475,60.43,62290.77,6.057,8.672,78.53666847298304
4084.7,0.222,2.47,62.769,62290.77,6.003,8.672,78.66286406857618
4084.8,0.219,2.463,63.853,62290.77,5.923,8.703,79.25595172363944
4084.9,0.219,2.455,63.491,62290.77,5.807,8.672,78.66286406857618
4085.0,0.221,2.448,60.156,62290.77,5.699,8.656,78.81329788207285
4085.1,0.222,2.443,57.29,62290.77,5.689,8.625,78.86781281910423
4085.2,0.223,2.445,58.411,62290.77,5.787,8.625,78.74070312752657
4085.3,0.221,2.458,56.083,62290.77,5.907,8.625,78.71709028050618
4085.4,0.213,2.476,56.267,62290.77,5.947,8.672,77.82724153691636
4085.5,0.209,2.487,57.382,62290.77,5.874,8.672,76.8582788580807
4085.6,0.209,2.485,58.591,62290.77,5.775,8.672,76.8582788580807
4085.7,0.211,2.473,56.825,62290.77,5.726,8.672,77.57634415728799
4085.8,0.213,2.467,58.596,62290.77,5.733,8.672,77.82724153691636
4085.9,0.215,2.474,57.743,62290.77,5.76,8.672,78.24997409094725
4086.0,0.217,2.491,54.143,62290.77,5.77,8.672,78.52301096662049
4086.1,0.217,2.506,54.488,62290.77,5.778,8.672,78.46540444257514
4086.2,0.216,2.51,55.305,62290.77,5.818,8.672,78.46540444257514
4086.3,0.215,2.503,52.606,62290.77,5.895,8.672,78.11214726401178
4086.4,0.213,2.494,51.953,62290.77,5.979,8.672,77.69146963120194
4086.5,0.214,2.49,52.505,62290.77,6.025,8.693,77.69146963120194
4086.6,0.212,2.493,50.092,62290.77,6.0,8.672,78.35801903586862
4086.7,0.209,2.497,48.881,62290.77,5.905,8.672,77.69044797798644
4086.8,0.207,2.497,51.155,62290.77,5.773,8.672,77.37079895602699
4086.9,0.208,2.489,52.287,62290.77,5.646,8.672,76.7271425384242
4087.0,0.21,2.475,51.34,62290.77,5.565,8.672,77.57146375250795
4087.1,0.212,2.463,51.719,62290.77,5.549,8.672,78.56589307087279
4087.2,0.216,2.454,51.29,62290.77,5.61,8.625,79.40856354228025
4087.3,0.218,2.447,50.546,62290.77,5.749,8.625,79.56299924577209
4087.4,0.215,2.438,49.708,62290.77,5.947,8.672,79.08188157648358
4087.5,0.218,2.43,50.59,62290.77,6.132,8.693,79.50713979393078
4087.6,0.217,2.429,50.603,62290.77,6.224,8.693,79.50713979393078
4087.7,0.216,2.438,47.843,62290.77,6.207,8.703,80.11820310299997
4087.8,0.217,2.454,49.487,62290.77,6.122,8.672,79.35300459800807
4087.9,0.214,2.471,49.654,62290.77,6.012,8.672,78.49705614359611
4088.0,0.211,2.487,48.643,62290.77,5.894,8.672,78.24013303699901
4088.1,0.209,2.503,49.246,62290.77,5.758,8.641,77.74283162428686
4088.2,0.201,2.519,46.997,62290.77,5.608,8.672,75.74617213134619
4088.3,0.198,2.528,44.195,62290.77,5.466,8.672,75.86154458141785
4088.4,0.197,2.517,42.87,62118.141,5.362,8.672,75.53566913861043
4088.5,0.196,2.485,42.036,1311.909,5.303,8.688,75.84848628147112
4088.6,0.197,2.44,39.355,62290.77,5.299,8.703,77.49615055660378
4088.7,0.198,2.397,37.169,62290.77,5.318,8.672,77.28172465293301
4088.8,0.198,2.367,34.963,62290.77,5.309,8.672,78.43579769370618
4088.9,0.197,2.351,32.015,62290.77,5.229,8.672,78.0112840076914
4089.0,0.198,2.343,29.194,62290.77,5.065,8.656,79.74262645808375
4089.1,0.194,2.336,26.891,62290.77,4.839,8.625,79.49528596408601
4089.2,0.189,2.322,24.553,62290.77,4.612,8.625,78.9238178737614
4089.3,0.181,2.302,23.394,62290.77,4.445,8.672,77.04841593915857
4089.4,0.181,2.279,21.957,62290.77,4.363,8.672,77.36735009356482
4089.5,0.179,2.259,21.753,62290.77,4.334,8.625,77.97171222622372
4089.6,0.178,2.242,22.091,62290.77,4.332,8.656,78.46175322980224
4089.7,0.185,2.228,22.281,62290.77,4.338,8.625,81.55911868958495
4089.8,0.189,2.216,21.545,62290.77,4.337,8.625,82.74929364930688
4089.9,0.19,2.205,19.856,62290.77,4.326,8.625,82.67092836060617
4090.0,0.19,2.198,19.395,62290.77,4.315,8.625,82.99780878522665
4090.1,0.188,2.194,19.465,62121.973,4.32,8.625,82.78325726313221
4090.2,0.187,2.194,19.043,2665.18,4.34,8.625,82.67006525917012
4090.3,0.186,2.192,19.188,62117.008,4.37,8.672,80.74785158786584
4090.4,0.186,2.19,19.19,736.824,4.404,8.625,78.65586479066549
4090.5,0.186,2.189,17.936,215.688,4.438,8.625,76.68235260189269
4090.6,0.186,2.189,17.629,123.105,4.453,8.625,76.16687292819101
4090.7,0.184,2.19,17.46,132.618,4.439,8.625,76.16687292819101
4090.8,0.183,2.19,17.238,127.803,4.399,8.625,76.82200702860442
4090.9,0.181,2.189,17.927,132.957,4.352,8.625,75.49028388489651
4091.0,0.178,2.187,19.276,108.372,4.319,8.625,74.57332338402848
4091.1,0.175,2.188,19.397,95.718,4.314,8.625,74.08199080123656
4091.2,0.171,2.189,18.695,79.725,4.335,8.672,72.3426849677916
4091.3,0.171,2.193,19.272,72.257,4.372,8.672,72.27899034596598
4091.4,0.176,2.197,19.781,76.395,4.406,8.656,73.44299585557143
4091.5,0.175,2.202,20.404,77.266,4.418,8.656,73.75714306846226
4091.6,0.177,2.205,20.925,75.018,4.404,8.672,74.11790120691819
4091.7,0.178,2.206,22.08,44.162,4.382,8.672,75.89275685082349
4091.8,0.178,2.206,21.217,33.311,4.372,8.672,74.83072499111944
4091.9,0.178,2.207,18.853,30.839,4.384,8.672,72.90110954022165
4092.0,0.178,2.209,19.834,29.125,4.419,8.672,73.29754464223566
4092.1,0.178,2.213,20.766,27.332,4.467,8.672,74.1169811189985
4092.2,0.178,2.217,19.202,25.286,4.516,8.672,73.0690515001358
4092.3,0.176,2.224,18.831,21.003,4.554,8.672,72.51785731446662
4092.4,0.175,2.231,20.169,18.065,4.581,8.672,73.59382748770503
4092.5,0.174,2.24,23.44,16.224,4.622,8.672,75.77918133239972
4092.6,0.174,2.256,28.081,15.364,4.724,8.672,76.87017969591403
4092.7,0.177,2.281,34.136,15.187,4.934,8.672,75.60875354298079
4092.8,0.184,2.316,43.144,12.555,5.248,8.625,76.59793400357508
4092.9,0.192,2.36,54.444,8.376,5.598,8.672,78.82695341947517
4093.0,0.2,2.407,60.736,7.383,5.877,8.693,79.12801445938626
4093.1,0.207,2.447,61.799,6.441,6.003,8.703,80.67933773058049
4093.2,0.209,2.47,62.886,4.83,5.983,8.703,80.95894056170718
4093.3,0.208,2.472,58.67,4.664,5.88,8.672,80.33001922846664
4093.4,0.204,2.461,58.199,5.594,5.747,8.703,80.74597105745687
4093.5,0.201,2.448,58.135,5.48,5.57,8.682,79.58622929267071
4093.6,0.194,2.439,55.353,5.083,5.322,8.703,79.5573675893078
4093.7,0.19,2.431,50.726,4.764,5.027,8.703,79.56523984439849
4093.8,0.19,2.419,48.788,5.094,4.766,8.672,78.7546163156241
4093.9,0.195,2.402,47.002,5.75,4.615,8.656,77.49581353508579
4094.0,0.199,2.38,45.215,5.934,4.585,8.625,78.32442963656992
4094.1,0.203,2.359,46.111,6.812,4.638,8.625,79.47054033299078
4094.2,0.204,2.341,45.445,7.404,4.724,8.625,80.35464156050641
4094.3,0.202,2.326,43.704,9.537,4.799,8.625,79.66484256260607
4094.4,0.197,2.313,42.01,10.37,4.843,8.641,78.35575546132833
4094.5,0.196,2.305,43.092,10.771,4.843,8.672,78.02666970060815
4094.6,0.196,2.303,42.882,11.023,4.825,8.672,78.21249934803804
4094.7,0.194,2.307,44.277,11.074,4.83,8.672,78.02666970060815
4094.8,0.192,2.315,43.156,11.102,4.875,8.672,77.68785915673385
4094.9,0.19,2.323,41.045,11.156,4.936,8.672,77.68785915673385
4095.0,0.193,2.329,42.75,11.224,4.967,8.648,77.68785915673385
4095.1,0.195,2.333,43.324,11.304,4.963,8.625,77.58405962527773
4095.2,0.196,2.336,43.83,13.399,4.94,8.625,77.56288169496172
4095.3,0.194,2.339,44.467,14.345,4.928,8.672,77.19960527610681
4095.4,0.198,2.345,46.23,15.682,4.952,8.656,77.33823694767236
4095.5,0.198,2.355,46.483,15.673,4.999,8.625,77.50406265666611
4095.6,0.197,2.366,45.021,16.151,5.04,8.672,77.16940980668303
4095.7,0.203,2.371,42.968,16.854,5.056,8.672,78.45728021519496
4095.8,0.206,2.368,44.156,16.208,5.046,8.625,78.51111345146563
4095.9,0.211,2.359,45.932,17.677,5.043,8.625,79.01421910783503
4096.0,0.211,2.355,46.68,19.062,5.074,8.672,78.54093983583752
4096.1,0.212,2.365,46.995,18.625,5.151,8.672,78.8006241528495
4096.2,0.212,2.388,48.3,16.559,5.274,8.672,79.36959103961424
4096.3,0.212,2.416,49.23,15.509,5.428,8.672,79.46550605947054
4096.4,0.215,2.437,49.032,16.174,5.581,8.672,79.46152148293575
4096.5,0.22,2.446,49.465,17.016,5.687,8.672,79.89250291629226
4096.6,0.226,2.444,49.119,17.707,5.716,8.672,81.30326543902724
4096.7,0.23,2.434,49.187,20.618,5.674,8.672,80.85280798292189
4096.8,0.231,2.422,51.687,20.169,5.606,8.672,82.10171116817607
4096.9,0.228,2.413,51.348,22.778,5.568,8.672,81.13405161228407
4097.0,0.222,2.41,53.252,21.537,5.594,8.672,78.76515610316004
4097.1,0.216,2.41,53.868,21.816,5.672,8.672,78.76515610316004
4097.2,0.214,2.408,52.83,22.383,5.755,8.672,77.92654044460647
4097.3,0.218,2.405,53.962,18.459,5.794,8.672,78.76515610316004
4097.4,0.226,2.402,55.271,15.096,5.783,8.672,81.27651971697503
4097.5,0.232,2.403,55.874,15.058,5.763,8.672,82.46083211615039
4097.6,0.232,2.407,55.579,15.475,5.785,8.703,82.99227721881653
4097.7,0.226,2.411,57.662,15.21,5.858,8.75,80.38890799133807
4097.8,0.22,2.415,59.806,15.312,5.95,8.761,78.64958470013188
4097.9,0.218,2.42,60.104,14.495,6.027,8.781,78.64958470013188
4098.0,0.223,2.427,57.757,14.124,6.079,8.703,79.88929801162053
4098.1,0.222,2.435,57.865,10.374,6.103,8.703,81.24426214724137
4098.2,0.219,2.445,60.702,8.379,6.118,8.703,82.67729489348604
4098.3,0.215,2.458,64.131,6.598,6.148,8.719,81.38515640387176
4098.4,0.216,2.472,62.238,6.271,6.213,8.75,81.62541869804949
4098.5,0.219,2.481,61.933,6.42,6.296,8.75,81.20120244437851
4098.6,0.223,2.483,60.597,5.691,6.371,8.703,82.96755021335834
4098.7,0.219,2.483,61.758,5.258,6.415,8.75,81.61702653979955
4098.8,0.218,2.484,60.724,4.679,6.433,8.75,81.48587564990207
4098.9,0.22,2.491,63.642,4.337,6.452,8.719,81.69870257399391
4099.0,0.22,2.505,65.422,3.326,6.488,8.703,82.39547856872265
4099.1,0.222,2.522,64.222,2.908,6.503,8.703,81.44764420951249
4099.2,0.224,2.534,61.528,3.23,6.442,8.703,82.26311948762968
4099.3,0.226,2.536,62.098,3.522,6.281,8.703,83.25968013868389
4099.4,0.226,2.525,60.083,3.67,6.054,8.703,83.25968013868389
4099.5,0.225,2.509,61.155,3.569,5.839,8.703,84.26794601872628
4099.6,0.225,2.494,63.099,3.79,5.693,8.703,84.3381937402687
4099.7,0.226,2.485,64.598,3.781,5.635,8.703,84.3381937402687
4099.8,0.229,2.48,65.357,3.44,5.653,8.672,83.60306741858462
4099.9,0.23,2.477,66.411,3.501,5.713,8.672,83.54794339647853
4100.0,0.232,2.471,65.846,3.534,5.783,8.672,84.91779366989275
4100.1,0.235,2.464,64.438,3.553,5.828,8.672,84.91779366989275
4100.2,0.237,2.455,62.531,3.504,5.832,8.672,86.52671721151684
4100.3,0.236,2.447,62.588,3.523,5.819,8.672,86.52671721151684
4100.4,0.233,2.442,62.847,3.533,5.819,8.672,84.91779366989275
4100.5,0.231,2.441,63.83,3.668,5.83,8.672,84.91779366989275
4100.6,0.231,2.442,61.673,3.705,5.799,8.672,84.91779366989275
4100.7,0.231,2.442,62.813,3.669,5.684,8.672,84.91779366989275
4100.8,0.23,2.441,64.821,3.563,5.513,8.672,83.62981588861348
4100.9,0.227,2.44,64.091,3.663,5.37,8.672,83.87110931731081
4101.0,0.224,2.441,64.958,3.609,5.307,8.672,82.85429459812681
4101.1,0.222,2.441,64.555,3.483,5.304,8.672,82.0225745561851
4101.2,0.221,2.44,62.625,3.434,5.311,8.672,82.0225745561851
4101.3,0.224,2.439,63.677,3.551,5.316,8.656,82.85429459812681
4101.4,0.224,2.44,65.079,3.516,5.344,8.625,82.97812206113859
4101.5,0.225,2.443,63.535,3.473,5.405,8.625,83.99921307791345
4101.6,0.226,2.447,62.342,3.357,5.484,8.625,83.99921307791345
4101.7,0.227,2.446,64.204,3.236,5.545,8.672,83.71625483604232
4101.8,0.228,2.446,66.053,3.173,5.605,8.672,83.60306741858462
4101.9,0.229,2.441,63.116,3.1,5.614,8.687,83.60306741858462
4102.0,0.232,2.435,61.21,3.037,5.572,8.682,85.00345614192901
4102.1,0.228,2.429,60.883,3.011,5.485,8.703,84.54869027327133
4102.2,0.225,2.422,58.297,2.909,5.382,8.703,84.58075741985692
4102.3,0.224,2.414,59.191,2.921,5.302,8.693,82.85429459812681
4102.4,0.224,2.406,59.012,2.876,5.285,8.672,83.00549571544516
4102.5,0.226,2.401,59.196,2.915,5.347,8.672,84.02753365108782
4102.6,0.225,2.397,58.066,2.963,5.454,8.703,84.74089528610577
4102.7,0.222,2.396,57.863,3.076,5.546,8.703,82.54041449023579
4102.8,0.22,2.395,59.141,3.179,5.582,8.75,81.42828542182875
4102.9,0.22,2.398,62.023,3.225,5.581,8.726,81.64729331264802
4103.0,0.219,2.406,63.28,3.231,5.6,8.703,82.46146969784367
4103.1,0.221,2.422,62.318,3.275,5.675,8.703,82.46146969784367
4103.2,0.226,2.445,61.783,3.268,5.787,8.672,83.6341471003704
4103.3,0.232,2.473,63.53,3.291,5.895,8.703,85.65253165139984
